species,country,in_degree,out_degree,total_degree,in_strength,out_strength,total_strength,betweenness,eigen_centrality,in_degree_norm,out_degree_norm,total_degree_norm
Mules and hinnies,New Caledonia,1,0,1,1,0,1,0,0.013044999449362897,0.006172839506172839,0,0.0030864197530864196
Mules and hinnies,Papua New Guinea,1,0,1,1,0,1,0,0.0015823821581120324,0.006172839506172839,0,0.0030864197530864196
Mules and hinnies,Republic of Moldova,1,0,1,1,0,1,0,0.0029441437564836034,0.006172839506172839,0,0.0030864197530864196
Mules and hinnies,Saint Kitts and Nevis,1,0,1,1,0,1,0,6.262905387455985e-4,0.006172839506172839,0,0.0030864197530864196
Mules and hinnies,Saint Lucia,1,0,1,1,0,1,0,2.0577295318339114e-4,0.006172839506172839,0,0.0030864197530864196
Mules and hinnies,South Sudan,1,0,1,1,0,1,0,5.374187678909683e-4,0.006172839506172839,0,0.0030864197530864196
Mules and hinnies,Suriname,1,0,1,3,0,3,0,0.0023328420134457145,0.006172839506172839,0,0.0030864197530864196
Mules and hinnies,Syrian Arab Republic,1,0,1,1,0,1,0,0.0011187649067752917,0.006172839506172839,0,0.0030864197530864196
Mules and hinnies,Tonga,1,0,1,1,0,1,0,3.7977872362827297e-4,0.006172839506172839,0,0.0030864197530864196
Asses,United States of America,20,63,83,52,286,338,2720.0136506037825,0.2535103176215793,0.1360544217687075,0.42857142857142855,0.282312925170068
Asses,Netherlands (Kingdom of the),29,32,61,95,101,196,1649.5630788801834,0.7281484574438978,0.19727891156462585,0.21768707482993196,0.20748299319727892
Asses,Indonesia,10,41,51,21,78,99,1709.7757104007105,0.1386805396392861,0.06802721088435375,0.2789115646258503,0.17346938775510204
Asses,Thailand,12,37,49,19,91,110,2468.038647536674,0.11242820396857987,0.08163265306122448,0.25170068027210885,0.16666666666666666
Asses,France,15,24,39,75,74,149,1797.2760345648503,0.9337255519992731,0.10204081632653061,0.16326530612244897,0.1326530612244898
Asses,Germany,13,26,39,52,89,141,757.1740600043233,0.606916351343096,0.08843537414965986,0.17687074829931973,0.1326530612244898
Asses,Italy,17,19,36,71,47,118,354.4222350748664,0.6024624640934731,0.11564625850340136,0.1292517006802721,0.12244897959183673
Asses,United Kingdom of Great Britain and Northern Ireland,18,17,35,64,42,106,785.7502955377959,0.5502469475332442,0.12244897959183673,0.11564625850340136,0.11904761904761904
Asses,Belgium,14,18,32,65,50,115,405.16092883724446,0.7503805378022196,0.09523809523809523,0.12244897959183673,0.10884353741496598
Asses,Spain,18,13,31,46,28,74,1229.5621682411152,0.5207413896827996,0.12244897959183673,0.08843537414965986,0.1054421768707483
Asses,India,10,18,28,15,48,63,1457.9016289266283,0.06921485161322208,0.06802721088435375,0.12244897959183673,0.09523809523809523
Asses,Switzerland,14,11,25,80,47,127,320.63807303807306,1,0.09523809523809523,0.07482993197278912,0.08503401360544217
Asses,United Arab Emirates,12,11,23,19,14,33,1445.599006549006,0.09856051335003858,0.08163265306122448,0.07482993197278912,0.0782312925170068
Asses,Niger,5,17,22,10,43,53,1708.1340728715725,0.021356818553684476,0.034013605442176874,0.11564625850340136,0.07482993197278912
Asses,Zambia,11,10,21,36,25,61,1153.7684953934956,0.04643579536610047,0.07482993197278912,0.06802721088435375,0.07142857142857142
Asses,South Africa,8,12,20,11,35,46,1164.623778998779,0.04816461580385915,0.05442176870748299,0.08163265306122448,0.06802721088435375
Asses,Austria,10,9,19,19,24,43,519.1031829281828,0.21105450400014597,0.06802721088435375,0.061224489795918366,0.06462585034013606
Asses,Sweden,8,11,19,18,17,35,267.01262765012757,0.1354473448946354,0.05442176870748299,0.07482993197278912,0.06462585034013606
Asses,Ireland,9,9,18,23,15,38,469.5349019401653,0.2645423932858177,0.061224489795918366,0.061224489795918366,0.061224489795918366
Asses,Costa Rica,12,5,17,35,9,44,589.67113997114,0.13436853394498408,0.08163265306122448,0.034013605442176874,0.05782312925170068
Asses,Czechia,6,10,16,11,12,23,668.6900145176463,0.11691933789413586,0.04081632653061224,0.06802721088435375,0.05442176870748299
Asses,Denmark,10,6,16,16,14,30,273.06019762401337,0.16223848724789755,0.06802721088435375,0.04081632653061224,0.05442176870748299
Asses,Canada,6,9,15,23,23,46,676.5015304140304,0.1828900036603481,0.04081632653061224,0.061224489795918366,0.05102040816326531
Asses,"China, mainland",7,8,15,24,16,40,814.900108225108,0.09437732199492017,0.047619047619047616,0.05442176870748299,0.05102040816326531
Asses,Bulgaria,5,9,14,5,22,27,608.9359168609169,0.026393296772600158,0.034013605442176874,0.061224489795918366,0.047619047619047616
Asses,Australia,7,6,13,30,10,40,91.38717532467533,0.10558248872284308,0.047619047619047616,0.04081632653061224,0.04421768707482993
Asses,Romania,3,10,13,4,28,32,81.05562770562773,0.03394050846178375,0.02040816326530612,0.06802721088435375,0.04421768707482993
Asses,Hungary,6,6,12,8,15,23,92.64668109668112,0.09014433769145831,0.04081632653061224,0.04081632653061224,0.04081632653061224
Asses,Greece,9,2,11,12,4,16,42.31323953823954,0.08086400406957854,0.061224489795918366,0.013605442176870748,0.03741496598639456
Asses,Norway,8,3,11,26,7,33,190.42435897435897,0.1536950784761705,0.05442176870748299,0.02040816326530612,0.03741496598639456
Asses,Colombia,4,6,10,12,9,21,476.8815295815296,0.06651296787133905,0.027210884353741496,0.04081632653061224,0.034013605442176874
Asses,Ghana,9,1,10,16,1,17,204.3238816738817,0.11500823877863349,0.061224489795918366,0.006802721088435374,0.034013605442176874
Asses,Russian Federation,6,4,10,9,4,13,242.0406204906205,0.055254835235336475,0.04081632653061224,0.027210884353741496,0.034013605442176874
Asses,Chile,5,4,9,8,4,12,354.40515873015875,0.03777449386792395,0.034013605442176874,0.027210884353741496,0.030612244897959183
Asses,Luxembourg,6,3,9,15,3,18,75.55496725496725,0.17909071526268408,0.04081632653061224,0.02040816326530612,0.030612244897959183
Asses,Malaysia,8,1,9,20,1,21,197.2686868686868,0.06740981549687237,0.05442176870748299,0.006802721088435374,0.030612244897959183
Asses,Mali,3,6,9,4,18,22,327,0.0020253096729546337,0.02040816326530612,0.04081632653061224,0.030612244897959183
Asses,Poland,5,4,9,7,4,11,294.26807359307367,0.08300686186658425,0.034013605442176874,0.027210884353741496,0.030612244897959183
Asses,Portugal,7,2,9,7,3,10,113.59353146853148,0.08783641074254589,0.047619047619047616,0.013605442176870748,0.030612244897959183
Asses,Singapore,7,2,9,20,5,25,371.3108946608947,0.09564032909137098,0.047619047619047616,0.013605442176870748,0.030612244897959183
Asses,Mexico,3,5,8,17,9,26,191.33293650793655,0.0897045582643993,0.02040816326530612,0.034013605442176874,0.027210884353741496
Asses,Uganda,3,5,8,3,12,15,378.69999999999993,0.0032795364896115106,0.02040816326530612,0.034013605442176874,0.027210884353741496
Asses,United Republic of Tanzania,3,5,8,5,5,10,118.1406926406926,0.007992635745826229,0.02040816326530612,0.034013605442176874,0.027210884353741496
Asses,Côte d'Ivoire,7,0,7,8,0,8,0,0.006634896276921042,0.047619047619047616,0,0.023809523809523808
Asses,Japan,6,1,7,14,1,15,311.16790607053764,0.04769248537092104,0.04081632653061224,0.006802721088435374,0.023809523809523808
Asses,Kenya,3,4,7,7,6,13,205.36666666666665,0.007327305599227055,0.02040816326530612,0.027210884353741496,0.023809523809523808
Asses,Morocco,5,2,7,8,4,12,20.804545454545455,0.11475492802171866,0.034013605442176874,0.013605442176870748,0.023809523809523808
Asses,Namibia,4,3,7,5,4,9,173.98809523809527,0.006703446982613005,0.027210884353741496,0.02040816326530612,0.023809523809523808
Asses,Slovenia,3,4,7,4,5,9,155.57401487401486,0.03328144559271843,0.02040816326530612,0.027210884353741496,0.023809523809523808
Asses,Botswana,4,2,6,13,5,18,159.78333333333333,0.010334797666386094,0.027210884353741496,0.013605442176870748,0.02040816326530612
Asses,Finland,5,1,6,6,1,7,85.1145214434688,0.042880397893919196,0.034013605442176874,0.006802721088435374,0.02040816326530612
Asses,Israel,4,2,6,8,5,13,195.59206349206346,0.0693994222482874,0.027210884353741496,0.013605442176870748,0.02040816326530612
Asses,New Zealand,4,2,6,11,15,26,0,0.04370241833562451,0.027210884353741496,0.013605442176870748,0.02040816326530612
Asses,Nicaragua,3,3,6,7,8,15,29.716666666666665,0.027746497760432462,0.02040816326530612,0.02040816326530612,0.02040816326530612
Asses,Republic of Korea,4,2,6,13,2,15,15.035714285714283,0.043614002341407825,0.027210884353741496,0.013605442176870748,0.02040816326530612
Asses,Saudi Arabia,5,1,6,9,1,10,23.042532467532467,0.05669534770775171,0.034013605442176874,0.006802721088435374,0.02040816326530612
Asses,Egypt,4,1,5,4,1,5,209.6920801420802,0.01039155261327514,0.027210884353741496,0.006802721088435374,0.017006802721088437
Asses,Guatemala,3,2,5,5,7,12,1,0.015427595267065842,0.02040816326530612,0.013605442176870748,0.017006802721088437
Asses,Nigeria,3,2,5,14,5,19,379.59999999999997,0.006740912425765022,0.02040816326530612,0.013605442176870748,0.017006802721088437
Asses,Panama,4,1,5,11,2,13,137.00000000000003,0.04054423605809613,0.027210884353741496,0.006802721088435374,0.017006802721088437
Asses,Argentina,1,3,4,1,7,8,230.1404761904762,0.005612217924854116,0.006802721088435374,0.02040816326530612,0.013605442176870748
Asses,Belarus,2,2,4,2,2,4,37.44848484848486,0.0027136308078548428,0.013605442176870748,0.013605442176870748,0.013605442176870748
Asses,Brazil,2,2,4,4,2,6,89,0.052566116369764306,0.013605442176870748,0.013605442176870748,0.013605442176870748
Asses,"China, Hong Kong SAR",4,0,4,22,0,22,0,0.08269636944341029,0.027210884353741496,0,0.013605442176870748
Asses,"China, Taiwan Province of",3,1,4,12,1,13,7.625,0.04664600866364133,0.02040816326530612,0.006802721088435374,0.013605442176870748
Asses,Democratic Republic of the Congo,4,0,4,8,0,8,0,0.00532663973758256,0.027210884353741496,0,0.013605442176870748
Asses,El Salvador,2,2,4,3,2,5,159.83333333333334,0.006295290925649808,0.013605442176870748,0.013605442176870748,0.013605442176870748
Asses,Kyrgyzstan,2,2,4,2,5,7,158.28780663780663,0.0020893275791254774,0.013605442176870748,0.013605442176870748,0.013605442176870748
Asses,Latvia,2,2,4,2,3,5,83.87950382950378,0.01918988260854698,0.013605442176870748,0.013605442176870748,0.013605442176870748
Asses,Libya,4,0,4,4,0,4,0,0.00519518051957776,0.027210884353741496,0,0.013605442176870748
Asses,Malta,4,0,4,5,0,5,0,0.04633810468439493,0.027210884353741496,0,0.013605442176870748
Asses,Nepal,3,1,4,17,3,20,0,0.04487827567198983,0.02040816326530612,0.006802721088435374,0.013605442176870748
Asses,Philippines,3,1,4,6,1,7,29.121825396825393,0.02531426832180634,0.02040816326530612,0.006802721088435374,0.013605442176870748
Asses,Senegal,2,2,4,4,2,6,12,6.073068705806392e-4,0.013605442176870748,0.013605442176870748,0.013605442176870748
Asses,Türkiye,3,1,4,6,1,7,0,0.03954835618122424,0.02040816326530612,0.006802721088435374,0.013605442176870748
Asses,Ukraine,2,2,4,2,2,4,27.136183261183255,0.00565847665586882,0.013605442176870748,0.013605442176870748,0.013605442176870748
Asses,Viet Nam,3,1,4,5,1,6,150.6,0.01614914667855599,0.02040816326530612,0.006802721088435374,0.013605442176870748
Asses,Zimbabwe,2,2,4,9,12,21,0,0.009328516820391446,0.013605442176870748,0.013605442176870748,0.013605442176870748
Asses,Benin,2,1,3,5,1,6,220.03809523809525,0.0017168543785098709,0.013605442176870748,0.006802721088435374,0.01020408163265306
Asses,Brunei Darussalam,1,2,3,1,2,3,8.866666666666667,4.7279779785437773e-4,0.006802721088435374,0.013605442176870748,0.01020408163265306
Asses,Burkina Faso,2,1,3,13,2,15,0,0.004006564170712119,0.013605442176870748,0.006802721088435374,0.01020408163265306
Asses,Guinea,2,1,3,4,1,5,90,6.073068705806239e-4,0.013605442176870748,0.006802721088435374,0.01020408163265306
Asses,Honduras,2,1,3,5,1,6,0,0.025423525756172016,0.013605442176870748,0.006802721088435374,0.01020408163265306
Asses,Kazakhstan,3,0,3,4,0,4,0,0.006446213162241236,0.02040816326530612,0,0.01020408163265306
Asses,North Macedonia,1,2,3,1,4,5,12.138311688311688,0.02067084026002803,0.006802721088435374,0.013605442176870748,0.01020408163265306
Asses,Pakistan,3,0,3,3,0,3,0,0.007091331980961124,0.02040816326530612,0,0.01020408163265306
Asses,Peru,3,0,3,4,0,4,0,0.013533154357111566,0.02040816326530612,0,0.01020408163265306
Asses,Slovakia,1,2,3,1,2,3,8.327164502164502,0.0035916397990279174,0.006802721088435374,0.013605442176870748,0.01020408163265306
Asses,Sri Lanka,2,1,3,2,1,3,78.38351370851373,0.0055590518176358026,0.013605442176870748,0.006802721088435374,0.01020408163265306
Asses,Yemen,3,0,3,8,0,8,0,0.007461028715996498,0.02040816326530612,0,0.01020408163265306
Asses,Angola,1,1,2,1,1,2,26.31666666666666,1.484010815302991e-4,0.006802721088435374,0.006802721088435374,0.006802721088435374
Asses,Bahrain,2,0,2,2,0,2,0,0.004602393512928073,0.013605442176870748,0,0.006802721088435374
Asses,Bangladesh,2,0,2,2,0,2,0,0.0037142153401475793,0.013605442176870748,0,0.006802721088435374
Asses,Bolivia (Plurinational State of),1,1,2,1,1,2,0,8.362527157743283e-4,0.006802721088435374,0.006802721088435374,0.006802721088435374
Asses,Cameroon,1,1,2,1,1,2,153.5095238095238,4.8303737004165895e-5,0.006802721088435374,0.006802721088435374,0.006802721088435374
Asses,Chad,1,1,2,2,1,3,0,9.455955957087516e-4,0.006802721088435374,0.006802721088435374,0.006802721088435374
Asses,Croatia,1,1,2,4,3,7,0,0.06447907703577695,0.006802721088435374,0.006802721088435374,0.006802721088435374
Asses,Cyprus,1,1,2,1,1,2,0,0.01611976925894423,0.006802721088435374,0.006802721088435374,0.006802721088435374
Asses,Djibouti,1,1,2,1,2,3,32.066666666666656,0.020670840260028033,0.006802721088435374,0.006802721088435374,0.006802721088435374
Asses,Dominican Republic,2,0,2,8,0,8,0,0.0366182391323827,0.013605442176870748,0,0.006802721088435374
Asses,Ecuador,2,0,2,2,0,2,0,0.00608501572270849,0.013605442176870748,0,0.006802721088435374
Asses,Estonia,1,1,2,2,2,4,0,0.03223953851788846,0.006802721088435374,0.006802721088435374,0.006802721088435374
Asses,Lebanon,1,1,2,1,1,2,102.5095238095238,0.002181935176822271,0.006802721088435374,0.006802721088435374,0.006802721088435374
Asses,Myanmar,2,0,2,5,0,5,0,0.011488034035457458,0.013605442176870748,0,0.006802721088435374
Asses,Oman,2,0,2,4,0,4,0,0.00964875058092138,0.013605442176870748,0,0.006802721088435374
Asses,Qatar,2,0,2,2,0,2,0,0.0024994052778293686,0.013605442176870748,0,0.006802721088435374
Asses,Rwanda,1,1,2,4,1,5,0.5,2.9040985226783865e-4,0.006802721088435374,0.006802721088435374,0.006802721088435374
Asses,Togo,2,0,2,3,0,3,0,6.501926389551891e-4,0.013605442176870748,0,0.006802721088435374
Asses,Trinidad and Tobago,2,0,2,3,0,3,0,0.015273259449666819,0.013605442176870748,0,0.006802721088435374
Asses,Uruguay,0,2,2,0,2,2,0,1.1434257177553742e-17,0,0.013605442176870748,0.006802721088435374
Asses,Venezuela (Bolivarian Republic of),2,0,2,7,0,7,0,0.03483701758388056,0.013605442176870748,0,0.006802721088435374
Asses,Algeria,1,0,1,1,0,1,0,0.020670840260028047,0.006802721088435374,0,0.003401360544217687
Asses,Bahamas,1,0,1,1,0,1,0,0.005612217924854122,0.006802721088435374,0,0.003401360544217687
Asses,Barbados,1,0,1,1,0,1,0,0.005612217924854116,0.006802721088435374,0,0.003401360544217687
Asses,Belize,1,0,1,1,0,1,0,0.0019858818156036065,0.006802721088435374,0,0.003401360544217687
Asses,Burundi,1,0,1,4,0,4,0,2.9040985226783865e-4,0.006802721088435374,0,0.003401360544217687
Asses,Cambodia,1,0,1,2,0,2,0,0.004977876936066064,0.006802721088435374,0,0.003401360544217687
Asses,Central African Republic,0,1,1,0,1,1,0,1.1434257177553742e-17,0,0.006802721088435374,0.003401360544217687
Asses,"China, Macao SAR",1,0,1,1,0,1,0,0.002488938468033036,0.006802721088435374,0,0.003401360544217687
Asses,Dominica,1,0,1,1,0,1,0,0.0024889384680330377,0.006802721088435374,0,0.003401360544217687
Asses,Eswatini,1,0,1,3,0,3,0,0.003198808506424932,0.006802721088435374,0,0.003401360544217687
Asses,Ethiopia,1,0,1,1,0,1,0,7.260246306695966e-5,0.006802721088435374,0,0.003401360544217687
Asses,Fiji,1,0,1,1,0,1,0,0.002488938468033032,0.006802721088435374,0,0.003401360544217687
Asses,French Polynesia,1,0,1,1,0,1,0,0.0030701133496027627,0.006802721088435374,0,0.003401360544217687
Asses,Gabon,1,0,1,2,0,2,0,9.455955957087478e-4,0.006802721088435374,0,0.003401360544217687
Asses,Gambia,1,0,1,1,0,1,0,0.01218138106178395,0.006802721088435374,0,0.003401360544217687
Asses,Grenada,1,0,1,1,0,1,0,0.0030701133496027666,0.006802721088435374,0,0.003401360544217687
Asses,Iraq,1,0,1,1,0,1,0,0.002181935176822273,0.006802721088435374,0,0.003401360544217687
Asses,Jamaica,1,0,1,3,0,3,0,0.016836653774562355,0.006802721088435374,0,0.003401360544217687
Asses,Lao People's Democratic Republic,1,0,1,7,0,7,0,0.01742256927623127,0.006802721088435374,0,0.003401360544217687
Asses,Lesotho,1,0,1,2,0,2,0,0.002132539004283293,0.006802721088435374,0,0.003401360544217687
Asses,Lithuania,0,1,1,0,2,2,0,1.1434257177553742e-17,0,0.006802721088435374,0.003401360544217687
Asses,Madagascar,1,0,1,1,0,1,0,0.020670840260028037,0.006802721088435374,0,0.003401360544217687
Asses,Malawi,1,0,1,1,0,1,0,0.0010279968308725847,0.006802721088435374,0,0.003401360544217687
Asses,Mauritania,1,0,1,1,0,1,0,4.4836357575417954e-5,0.006802721088435374,0,0.003401360544217687
Asses,Mauritius,1,0,1,1,0,1,0,0.0010662695021416465,0.006802721088435374,0,0.003401360544217687
Asses,Mozambique,1,0,1,1,0,1,0,0.0010662695021416502,0.006802721088435374,0,0.003401360544217687
Asses,Nauru,1,0,1,1,0,1,0,4.72797797854372e-4,0.006802721088435374,0,0.003401360544217687
Asses,New Caledonia,1,0,1,2,0,2,0,0.04134168052005607,0.006802721088435374,0,0.003401360544217687
Asses,Palestine,1,0,1,4,0,4,0,0.0061454647711459654,0.006802721088435374,0,0.003401360544217687
Asses,Paraguay,1,0,1,1,0,1,0,8.362527157743283e-4,0.006802721088435374,0,0.003401360544217687
Asses,Sierra Leone,1,0,1,1,0,1,0,1.3444575104233926e-5,0.006802721088435374,0,0.003401360544217687
Asses,Somalia,0,1,1,0,3,3,0,1.1434257177553742e-17,0,0.006802721088435374,0.003401360544217687
Asses,Sudan,1,0,1,1,0,1,0,7.260246306695775e-5,0.006802721088435374,0,0.003401360544217687
Asses,Syrian Arab Republic,0,1,1,0,1,1,0,1.1434257177553742e-17,0,0.006802721088435374,0.003401360544217687
Asses,Tunisia,0,1,1,0,1,1,0,1.1434257177553742e-17,0,0.006802721088435374,0.003401360544217687
Asses,Uzbekistan,0,1,1,0,1,1,0,1.1434257177553742e-17,0,0.006802721088435374,0.003401360544217687
Asses,Vanuatu,1,0,1,1,0,1,0,0.003070113349602765,0.006802721088435374,0,0.003401360544217687
Camels,Qatar,42,44,86,153,101,254,3790.428414640914,0.9031345946369694,0.32558139534883723,0.34108527131782945,0.3333333333333333
Camels,Egypt,15,54,69,41,125,166,2442.372101509602,0.12156230913708396,0.11627906976744186,0.4186046511627907,0.26744186046511625
Camels,United Arab Emirates,26,27,53,85,84,169,1417.9667568542568,0.7134653205368734,0.20155038759689922,0.20930232558139536,0.2054263565891473
Camels,Saudi Arabia,40,8,48,158,53,211,901.1148962148962,1,0.31007751937984496,0.06201550387596899,0.18604651162790697
Camels,Netherlands (Kingdom of the),11,26,37,19,62,81,729.7346126096123,0.07119848264874974,0.08527131782945736,0.20155038759689922,0.1434108527131783
Camels,Germany,9,22,31,35,43,78,515.6831307581307,0.049325502969547755,0.06976744186046512,0.17054263565891473,0.12015503875968993
Camels,Belgium,10,19,29,17,49,66,502.6361804861807,0.03807531809012797,0.07751937984496124,0.14728682170542637,0.1124031007751938
Camels,United States of America,5,22,27,12,52,64,265.4747835497836,0.07429377848613664,0.03875968992248062,0.17054263565891473,0.10465116279069768
Camels,France,11,14,25,32,18,50,806.2000485625487,0.07034341009925782,0.08527131782945736,0.10852713178294573,0.09689922480620156
Camels,Kuwait,17,6,23,76,40,116,53.857936507936486,0.6935824799529038,0.13178294573643412,0.046511627906976744,0.08914728682170543
Camels,Australia,3,18,21,5,44,49,239.3911186036186,0.053841047487048994,0.023255813953488372,0.13953488372093023,0.08139534883720931
Camels,Switzerland,8,9,17,23,28,51,380.66037573537574,0.04607128062251722,0.06201550387596899,0.06976744186046512,0.06589147286821706
Camels,United Kingdom of Great Britain and Northern Ireland,8,9,17,14,17,31,190.14294039294046,0.08115195814101063,0.06201550387596899,0.06976744186046512,0.06589147286821706
Camels,Oman,9,7,16,30,52,82,22.37896825396825,0.42038553888028884,0.06976744186046512,0.05426356589147287,0.06201550387596899
Camels,Russian Federation,8,8,16,21,10,31,724.4963980463979,0.012396643695104554,0.06201550387596899,0.06201550387596899,0.06201550387596899
Camels,South Africa,4,12,16,5,14,19,611.5145604395605,0.024934775289333556,0.031007751937984496,0.09302325581395349,0.06201550387596899
Camels,Czechia,3,12,15,4,25,29,266.0952380952382,0.007880564719146376,0.023255813953488372,0.09302325581395349,0.05813953488372093
Camels,New Zealand,3,11,14,10,29,39,23.508766233766227,0.031032111999129284,0.023255813953488372,0.08527131782945736,0.05426356589147287
Camels,Spain,5,9,14,6,15,21,378.4276140526142,0.042070783951661604,0.03875968992248062,0.06976744186046512,0.05426356589147287
Camels,Canada,5,8,13,14,18,32,280.5258227883227,0.05504843572638356,0.03875968992248062,0.06201550387596899,0.050387596899224806
Camels,Italy,10,3,13,19,6,25,9.746825396825393,0.052603027331484746,0.07751937984496124,0.023255813953488372,0.050387596899224806
Camels,Jordan,8,4,12,25,13,38,114.12460317460315,0.3410433683434676,0.06201550387596899,0.031007751937984496,0.046511627906976744
Camels,Poland,9,3,12,11,8,19,451.3739926739927,0.023946886536972262,0.06976744186046512,0.023255813953488372,0.046511627906976744
Camels,Bahrain,7,4,11,26,17,43,130.91269841269846,0.39688119070868066,0.05426356589147287,0.031007751937984496,0.04263565891472868
Camels,Kazakhstan,2,8,10,3,12,15,532.3440476190475,6.116403252928923e-4,0.015503875968992248,0.06201550387596899,0.03875968992248062
Camels,Thailand,5,5,10,7,7,14,257.35937673437667,0.027227250775227262,0.03875968992248062,0.03875968992248062,0.03875968992248062
Camels,"China, mainland",6,3,9,23,4,27,84.98730158730159,0.07461034843083399,0.046511627906976744,0.023255813953488372,0.03488372093023256
Camels,Ethiopia,0,9,9,0,38,38,0,0,0,0.06976744186046512,0.03488372093023256
Camels,Luxembourg,1,8,9,4,13,17,0,0.004783026409800258,0.007751937984496124,0.06201550387596899,0.03488372093023256
Camels,Sudan,3,6,9,7,26,33,1.886147186147186,0.050613443469840494,0.023255813953488372,0.046511627906976744,0.03488372093023256
Camels,Viet Nam,9,0,9,9,0,9,0,0.042858734434748004,0.06976744186046512,0,0.03488372093023256
Camels,Austria,6,2,8,15,4,19,14.333333333333332,0.01755271763058811,0.046511627906976744,0.015503875968992248,0.031007751937984496
Camels,Chile,2,6,8,2,18,20,35.01709956709957,0.015669003007321967,0.015503875968992248,0.046511627906976744,0.031007751937984496
Camels,Colombia,2,6,8,3,9,12,170.7908841158841,0.005868168310120414,0.015503875968992248,0.046511627906976744,0.031007751937984496
Camels,Niger,2,6,8,3,17,20,10,0,0.015503875968992248,0.046511627906976744,0.031007751937984496
Camels,Pakistan,3,5,8,5,16,21,2.903968253968254,0.019525593201145313,0.023255813953488372,0.03875968992248062,0.031007751937984496
Camels,Türkiye,6,2,8,9,3,12,83.52005494505494,0.033874353819199315,0.046511627906976744,0.015503875968992248,0.031007751937984496
Camels,Yemen,7,1,8,20,1,21,1.843589743589744,0.13807872485707412,0.05426356589147287,0.007751937984496124,0.031007751937984496
Camels,Iran (Islamic Republic of),4,3,7,9,12,21,2.726923076923078,0.022436764366021704,0.031007751937984496,0.023255813953488372,0.027131782945736434
Camels,Kenya,1,6,7,1,10,11,98.7562271062271,0.0011695298361513607,0.007751937984496124,0.046511627906976744,0.027131782945736434
Camels,Lebanon,5,2,7,9,4,13,7.510714285714286,0.030740194795606166,0.03875968992248062,0.015503875968992248,0.027131782945736434
Camels,Malaysia,6,1,7,14,4,18,1.0832070707070707,0.0406464698865191,0.046511627906976744,0.007751937984496124,0.027131782945736434
Camels,Norway,4,3,7,5,3,8,220.19835164835166,0.005130631256542794,0.031007751937984496,0.023255813953488372,0.027131782945736434
Camels,Somalia,1,6,7,4,19,23,1.476190476190476,0,0.007751937984496124,0.046511627906976744,0.027131782945736434
Camels,Sudan (former),2,5,7,3,17,20,0,0.02489892771468504,0.015503875968992248,0.03875968992248062,0.027131782945736434
Camels,Bulgaria,6,0,6,11,0,11,0,0.01260863725832338,0.046511627906976744,0,0.023255813953488372
Camels,Japan,5,1,6,18,3,21,0,0.04523238509733488,0.03875968992248062,0.007751937984496124,0.023255813953488372
Camels,Latvia,2,4,6,2,8,10,147,0.001340722282436745,0.015503875968992248,0.031007751937984496,0.023255813953488372
Camels,Philippines,4,2,6,5,2,7,96.39268093018094,0.026211225102680136,0.031007751937984496,0.015503875968992248,0.023255813953488372
Camels,Singapore,5,1,6,7,1,8,4.576923076923077,0.025803256068028958,0.03875968992248062,0.007751937984496124,0.023255813953488372
Camels,United Republic of Tanzania,3,3,6,5,3,8,124.75980547230544,0.022334576651352876,0.023255813953488372,0.023255813953488372,0.023255813953488372
Camels,Azerbaijan,5,0,5,5,0,5,0,0.0016164321471095284,0.03875968992248062,0,0.01937984496124031
Camels,Belarus,4,1,5,7,1,8,11.241666666666667,0.0015574347305212864,0.031007751937984496,0.007751937984496124,0.01937984496124031
Camels,Brazil,4,1,5,11,1,12,38.47510822510823,0.024683050053514444,0.031007751937984496,0.007751937984496124,0.01937984496124031
Camels,"China, Taiwan Province of",3,2,5,6,4,10,2.0166666666666666,0.006506399833034002,0.023255813953488372,0.015503875968992248,0.01937984496124031
Camels,Greece,4,1,5,5,1,6,19.250000000000004,0.027804340100684843,0.031007751937984496,0.007751937984496124,0.01937984496124031
Camels,India,4,1,5,5,1,6,168.00827922077923,0.04503653086195495,0.031007751937984496,0.007751937984496124,0.01937984496124031
Camels,Iraq,4,1,5,11,1,12,1.4435897435897438,0.11509479970032985,0.031007751937984496,0.007751937984496124,0.01937984496124031
Camels,Libya,5,0,5,11,0,11,0,0.033661613043751024,0.03875968992248062,0,0.01937984496124031
Camels,Mali,0,5,5,0,12,12,0,0,0,0.03875968992248062,0.01937984496124031
Camels,Morocco,5,0,5,7,0,7,0,0.05763549764987107,0.03875968992248062,0,0.01937984496124031
Camels,Serbia,3,2,5,5,2,7,23.13888888888889,4.237805673297554e-4,0.023255813953488372,0.015503875968992248,0.01937984496124031
Camels,Tajikistan,4,1,5,6,1,7,69.75,0.015540213555508426,0.031007751937984496,0.007751937984496124,0.01937984496124031
Camels,Ukraine,4,1,5,13,1,14,113.25000000000001,0.003864000629988174,0.031007751937984496,0.007751937984496124,0.01937984496124031
Camels,"China, Hong Kong SAR",3,1,4,3,1,4,22.393589743589743,0.005423896137667523,0.023255813953488372,0.007751937984496124,0.015503875968992248
Camels,Indonesia,4,0,4,5,0,5,0,0.009068668355500015,0.031007751937984496,0,0.015503875968992248
Camels,Ireland,3,1,4,3,1,4,19.51948051948052,0.02238132956763185,0.023255813953488372,0.007751937984496124,0.015503875968992248
Camels,Israel,3,1,4,3,2,5,77,0.0030680417096063664,0.023255813953488372,0.007751937984496124,0.015503875968992248
